time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
17.5227,Blue,332.55,614.58,106.45,125.52,0.649,355.01,590.10,1.000,321.93,584.87,1.000,305.35,607.48,1.000,335.46,613.50,1.000,ongoing
17.7153,Red,931.04,554.68,111.41,119.38,0.674,950.18,512.74,1.000,895.58,527.89,1.000,911.24,564.36,1.000,964.31,546.60,1.000,ongoing
17.7155,Blue,288.73,638.73,102.09,125.05,0.658,303.14,615.59,1.000,274.37,619.63,1.000,267.54,637.74,1.000,296.54,637.22,1.000,ongoing
17.9066,Red,1005.27,570.96,115.72,118.66,0.700,1024.71,534.78,1.000,978.29,543.13,1.000,985.05,577.29,1.000,1035.70,563.71,1.000,ongoing
17.9068,Blue,373.09,609.77,96.45,114.58,0.647,398.03,599.42,1.000,377.86,582.23,1.000,351.41,596.12,1.000,368.61,613.42,1.000,ongoing
18.0993,Red,957.74,604.16,113.43,116.27,0.672,974.75,567.05,1.000,930.76,579.55,1.000,942.46,609.67,1.000,986.14,593.88,1.000,ongoing
18.0995,Blue,326.20,623.89,97.30,122.17,0.664,337.34,605.23,1.000,315.45,602.87,1.000,306.31,617.04,1.000,325.91,623.66,1.000,ongoing
18.2927,Red,897.47,611.82,105.05,113.37,0.682,900.38,579.73,1.000,868.73,601.00,1.000,895.36,624.18,1.000,926.73,598.20,1.000,ongoing
18.2929,Blue,254.65,627.95,109.49,129.22,0.656,271.60,604.05,1.000,241.92,603.38,1.000,232.07,620.06,1.000,256.95,620.02,1.000,ongoing
18.4874,Blue,249.23,628.38,111.84,132.15,0.673,255.47,596.73,1.000,222.45,613.02,1.000,237.73,631.35,1.000,267.76,616.24,1.000,ongoing
18.6819,Blue,264.03,604.02,109.16,134.41,0.696,279.01,573.12,1.000,242.40,580.57,1.000,247.85,605.41,1.000,282.18,597.47,1.000,ongoing
18.8778,Blue,288.02,590.35,109.83,129.23,0.689,304.63,567.35,1.000,275.54,565.04,1.000,263.72,581.15,1.000,293.29,582.88,1.000,ongoing
18.8780,Red,936.44,605.92,101.82,112.06,0.656,962.30,571.56,1.000,908.73,574.16,1.000,912.19,609.62,1.000,965.49,603.45,1.000,ongoing
19.0717,Red,1055.77,613.88,121.18,114.36,0.671,1074.09,577.21,1.000,1020.77,595.93,1.000,1050.73,630.05,1.000,1092.49,611.73,1.000,ongoing
